seed,alpha,trial,kan,mlpreg,gap
3,5.0,3,0.8909351340290567,0.8787940795307277,0.012141054498328918
3,5.0,4,0.8875247254621104,0.876679626219221,0.010845099242889344
3,5.0,5,0.8890935134029057,0.8765432098765432,0.012550303526362439
3,5.0,6,0.8899802196303117,0.8763385853625264,0.013641634267785308
3,5.0,7,0.8874565172907715,0.8763385853625264,0.011117931928245062
3,5.0,8,0.8868426437487211,0.8768842507332378,0.009958393015483291
3,5.0,9,0.8893663460882614,0.876679626219221,0.012686719869040353
3,5.0,10,0.8888206807175499,0.8772252915899325,0.011595389127617484
3,5.0,11,0.8919582565991406,0.8763385853625264,0.01561967123661423
3,5.0,12,0.8920946729418184,0.8782484141600164,0.013846258781802012
3,5.0,13,0.8895027624309392,0.8754518791351203,0.014050883295818828
3,5.0,14,0.8891617215742446,0.8772252915899325,0.011936429984312102
3,5.0,15,0.8873883091194326,0.8717686378828183,0.01561967123661423
3,5.0,16,0.8907305095150398,0.8780437896459996,0.012686719869040242
3,5.0,17,0.890662301343701,0.8770206670759157,0.013641634267785196
3,5.0,18,0.8931177955119023,0.880431075642862,0.012686719869040242
3,5.0,19,0.8903212604870063,0.8787258713593888,0.011595389127617484
3,10.0,0,0.8360957642725598,0.7848032194256872,0.05129254484687262
3,10.0,1,0.8373235113566605,0.7895095832480731,0.04781392810858742
3,10.0,2,0.8363685969579155,0.7843939703976537,0.05197462656026186
3,10.0,3,0.8401200463815565,0.7845303867403315,0.055589659641224975
3,10.0,4,0.8324125230202578,0.7832344314848919,0.0491780915353659
3,10.0,5,0.8397107973535229,0.7869858809085328,0.05272491644499011
3,10.0,6,0.8363003887865766,0.7884864606779892,0.04781392810858742
